NLOS,RANGE,FP_IDX,FP_AMP1,FP_AMP2,FP_AMP3,CIR_PWR,MAX_NOISE,CIR_PCA1,CIR_PCA2,CIR_PCA3,CIR_PCA4,CIR_PCA5,CIR_PCA6,CIR_PCA7,CIR_PCA8,CIR_PCA9,CIR_PCA10
0.0,2.16,750.0,6414.0,17788.0,16707.0,13584.0,2804.0,36.52304540638751,-43.47361117261908,-17.82179247819536,-11.044822122775212,21.6289023031257,35.904981800243746,23.37592811298457,10.464285284772107,1.404768755410668,-2.098714273858939
1.0,1.28,744.0,3693.0,8914.0,6741.0,9633.0,717.0,-4.974100283989908,-8.738184342062812,-17.43676129256338,9.133195350015713,-11.18661423412687,-23.593709287717886,-0.2459751433710283,4.4057205370197385,13.262938120881723,-3.6143508597845675
0.0,1.49,746.0,11914.0,17712.0,13839.0,9656.0,838.0,27.017142831813963,37.799519485567,0.09653167735279856,-11.443969188511895,-16.0317037691845,2.995708002606864,-5.86342556416313,-11.832528309262369,-0.6806911134725042,6.383327857053301
0.0,1.64,747.0,9340.0,19035.0,15342.0,11989.0,1853.0,44.338412064604135,16.953377094341658,2.7657453449788107,-40.092112855886334,-13.799764791837577,-1.470117080521177,26.603081870373476,9.837882816690696,-2.2398590540713843,-1.8515176645344507
0.0,4.7,745.0,9025.0,8083.0,7337.0,17203.0,1818.0,46.3060590320368,-7.786170263294256,-15.383735314644976,-9.42940975797763,0.8216077379391162,-18.655357986637313,24.135052189563737,-1.2899675432552031,-17.470385206662428,-6.16255898539943
0.0,2.91,745.0,15614.0,2652.0,8737.0,7634.0,836.0,18.001150185095653,27.413684691725862,18.176202618735974,-0.05711261800522586,-8.701583304176879,-7.4290759367813894,8.040535719795322,-10.960428381444975,12.233652604341563,-12.698078353242078
1.0,3.96,747.0,3645.0,3450.0,4186.0,1301.0,1266.0,-51.86486656643501,-3.8878342795629615,6.886201082278405,2.0098392972662276,-3.0658510197649353,2.779932804653653,-1.9220951531739054,0.13044782730551782,-2.511218773648175,-0.3833918987258928
0.0,6.35,747.0,4006.0,17237.0,16210.0,6056.0,905.0,-20.9564632898877,15.108321478613883,25.177566217158162,-5.7748251133367505,-12.36685066654849,3.291527090341222,5.916090166783489,-9.762804271480533,8.277707321199474,-2.4769863216072485
0.0,2.63,748.0,9053.0,20112.0,14526.0,10565.0,882.0,6.402808979954717,-1.6994498853006774,22.310192048410812,-14.492483853035218,4.780278472001744,-10.066209940194614,6.853909246433593,4.250591825665116,2.0921163910947977,-5.476882877567347
0.0,4.44,744.0,9479.0,18578.0,19207.0,8798.0,781.0,-37.96748150741382,24.112358463901963,-19.801032197338607,11.829276729953271,13.168543773958097,-5.6448722654153975,4.720200823631613,-5.654622879956278,1.3414690160096256,-1.3158548491037831
1.0,2.06,744.0,428.0,17173.0,18074.0,11102.0,3324.0,-22.35541987039651,16.768695915251207,-10.077226198944008,11.710229759765227,11.431066905745471,3.675296503962301,5.819656919281366,-6.893273285767166,9.320097361136849,1.8820589400047014
1.0,5.25,741.0,1776.0,4416.0,3163.0,4234.0,1207.0,-47.28015556969399,6.272453024508691,1.4621580198049706,7.090085877598149,0.09203497036858696,-1.6297237991941376,-2.4779248504640194,-1.52248067335714,-2.1014643410752436,-0.17624379580011848
0.0,3.29,751.0,14847.0,19109.0,16533.0,11173.0,724.0,5.277670808004946,-42.19507579647635,-16.281151816845078,17.140139866787585,-26.236133715496365,-8.598088898003375,8.149110182554699,10.668495283980757,6.649681493032291,1.3857746025106128
0.0,0.21,744.0,19727.0,20104.0,14811.0,12437.0,3519.0,16.793085047428555,107.05801901388465,-35.58006418254053,10.554180489570593,-5.7085542128016895,-14.947436856391214,6.5846790913806945,3.7366825056555553,5.530184057403336,3.834542144223493
0.0,1.56,745.0,16573.0,18091.0,16971.0,12729.0,1797.0,40.37259817362484,91.24224319747935,12.11835527882594,13.339112846497137,16.910896711987473,-5.908129435026382,-13.604922725897596,29.165087734510998,-34.64071651601161,30.987532710340858
0.0,1.62,748.0,16657.0,15643.0,9039.0,15499.0,1666.0,59.73031490556298,-34.57955730901871,5.490012445029365,-12.696297882865334,26.696747640400396,-15.410393802250049,-0.047640950160512716,26.009688183497506,-6.567557614671372,-14.221370286197379
0.0,6.61,744.0,14211.0,5634.0,4077.0,14863.0,1263.0,-25.815910752148312,0.8501149309676002,2.2717327381192103,2.7283702061327095,-15.852046109282284,-5.2200096801417475,-3.7130423215906196,2.077082730272388,-3.3655903491081176,-0.2816700783162208
1.0,0.82,743.0,3306.0,7307.0,5509.0,12260.0,836.0,-9.33380772861917,11.521027008910698,-0.7399252179021892,7.8578738911386115,4.213349303289678,7.23946848450579,-13.897205576266515,5.58734092625646,-6.958682880384311,-3.146402670472858
0.0,0.68,750.0,17550.0,18392.0,15154.0,10724.0,2009.0,60.7519963030282,-49.87885762477291,9.70095168969896,43.171986719260815,0.6785916011444273,9.58797730379953,-13.947808633334175,-16.626917004205353,1.0566828929683125,17.078490685244912
0.0,6.08,750.0,3729.0,4570.0,4091.0,12921.0,1567.0,-5.738235486705058,-34.80991594318172,-29.353350650424947,-27.8975954738105,7.518154378122721,1.719262555366241,4.624203897084922,4.231119589072109,-8.353349501363475,-6.92332816337013
1.0,5.33,741.0,3036.0,2296.0,1869.0,3971.0,1258.0,-47.728427955054386,8.655188203427057,1.778356347660877,6.734172598373487,-2.783207607039054,-2.538892961768322,-1.9460964467773219,-0.23633122544203475,-0.8515738986434896,2.4537777731741555
0.0,2.18,748.0,7090.0,18178.0,12500.0,24308.0,968.0,25.198803052360624,-21.667371389438394,-15.476040052302332,-50.14643349053449,8.54252934086972,-6.063497760977759,8.016183965925768,-10.261501388588197,6.369681286268384,12.201747238980028
0.0,2.01,751.0,15642.0,19478.0,16604.0,12303.0,1698.0,50.872270902612165,-66.05830285252213,-33.7618550774343,20.441558886039868,-31.064632163012508,-13.477083912407082,2.3718421797650344,7.55482756134553,3.9970642089738395,-9.497642098590298
0.0,2.02,751.0,14762.0,18938.0,14004.0,14524.0,950.0,4.0086230554307996,-38.66704113726963,-15.675062883750337,-2.0555919018088438,1.1749487300173822,12.724822796608269,7.265923863156455,8.28147121981018,13.179279763533854,5.989107347526745
0.0,4.05,750.0,5549.0,17214.0,16265.0,6394.0,803.0,11.92387610503097,-28.34414145947392,13.048921175374023,24.683019212543492,0.2173849435260841,12.447764235631015,6.761387747858122,-6.501111828041772,-2.932244163060495,8.330172963447563
0.0,1.7,750.0,15300.0,17022.0,11839.0,11018.0,1620.0,54.5598339996642,-57.22291264193351,-19.987960872539666,16.40655507352546,-16.55838514578268,-1.3392680592543622,21.4258218195686,-1.5564941642225205,-22.226920562018737,2.1759041523241778
0.0,3.36,749.0,14964.0,10217.0,14568.0,25028.0,1413.0,26.08369240075446,-32.85046920575832,-17.70235885385694,-33.32731515215493,4.895404386283672,-14.74687699069541,7.353007133464503,0.9328440058682993,2.0285171331020906,15.93705966026506
0.0,2.74,749.0,18664.0,19562.0,17303.0,10588.0,1799.0,61.07370016189705,-28.470893120978975,39.80916104462115,35.215013738165915,18.505796975826396,3.658763327422356,2.6801090612461533,2.183741421371756,3.688381055883026,11.917924734768814
0.0,2.6,748.0,17454.0,17163.0,12399.0,12178.0,2054.0,73.1611609822056,-25.52823043238102,40.9828212356078,25.703051090049254,23.216243906129304,-14.963669077355956,-29.555941810055383,9.49805379385317,23.69085282401316,5.258612919954229
0.0,6.51,751.0,8010.0,12604.0,9395.0,9359.0,1684.0,14.61238574395206,-48.553734539484054,-38.844045868148825,-19.37066594667802,-2.938204706125251,0.37349963363387234,4.756962164068765,10.7238716780028,-0.6735520993350864,-20.190622688126858
1.0,7.51,748.0,12080.0,18908.0,16889.0,10629.0,1407.0,35.9472461205305,23.491181947046346,17.059618038153328,-42.86061448190301,6.358832812808097,-11.19219516058436,5.787541939908173,-1.5482397341138654,-8.526338092148007,-2.7706451238335332
1.0,1.74,748.0,3899.0,7931.0,8897.0,8256.0,879.0,-0.1662223398630611,-13.953011960804067,-6.136765535065466,-26.912445618025366,2.725689711298868,-4.021663744226473,-6.0731144566739355,-6.169795904072334,-9.627295023165578,-13.843190669385224
1.0,1.31,743.0,2036.0,6285.0,6654.0,12080.0,1204.0,-23.43819160972403,-9.606517142032976,1.7435025682003638,7.373453805381845,-9.152592780477326,-5.5446044647113375,-1.402949650492452,-2.6650101086430675,3.328391029050163,-2.0272939790612963
0.0,1.49,748.0,5146.0,14076.0,16896.0,16072.0,2631.0,38.22995226099079,3.4365880073684,-17.285511293310147,-62.29042655509902,-6.65012682696572,24.657803567994346,26.61662285007786,-1.9986533301315887,24.55528153532293,6.289775681632564
1.0,4.94,748.0,4121.0,3867.0,4123.0,6298.0,1190.0,-40.91628581840794,-12.241074053964047,3.957107756599837,0.1709550030225081,-3.3975954438149407,-3.0955792137825555,-7.058984171452611,-5.529154196265283,1.2669599501687128,3.9974265760202266
0.0,5.57,747.0,12893.0,7888.0,9328.0,11646.0,890.0,-21.51813545713885,-4.544095706057012,9.80949931992305,-9.49685052486606,2.018714987037436,5.153946840421658,1.2030079155287072,-1.493227972939123,11.02751245502102,6.676312854511831
1.0,7.57,742.0,3010.0,5283.0,4162.0,1240.0,1033.0,-53.01594160419976,-1.8836719395197519,8.882338194545746,3.9764317959067945,0.6653530684906658,-0.5981506963284665,-0.32914816363239496,-0.06242678155727438,-0.6049329534096832,0.07975824163123173
1.0,6.22,750.0,7355.0,18970.0,19734.0,14875.0,784.0,11.536926709181209,-26.64960391954118,6.672184716690901,3.5540076381113592,10.61490462112895,6.234798806169948,5.510064822388354,5.451784138741919,2.3442051398992705,6.661912776714871
0.0,5.41,751.0,11087.0,12420.0,10830.0,13596.0,728.0,8.651141220147286,-40.610641636504724,-25.83371973722672,-19.56317090979211,9.204491387829034,17.986982825505997,8.584232913562346,5.013863341486294,5.906480916105712,0.4729729250042661
0.0,2.73,746.0,15365.0,18122.0,11537.0,11191.0,1057.0,42.23305269060645,24.520043179891964,-0.8345820530610586,-25.955999107429253,-25.586655632703145,-0.41447136489434927,21.606192427101355,9.060389949400127,0.8100953475815753,-2.184711484773852
0.0,5.17,750.0,9444.0,17860.0,14154.0,5808.0,660.0,-14.862672768285002,-22.659691407130317,8.175241106139609,19.75826296181341,-2.5562122609309914,13.113338075604489,10.091246834225041,3.7498355965989854,-1.3638655975159168,1.236258513830237
0.0,5.12,747.0,22.0,20183.0,15149.0,11036.0,833.0,-8.005915671180553,18.171639044230623,23.101237954071145,-11.10552813322305,-0.6060230238526454,0.30783777249834154,-3.5718446657025056,-5.795659420584449,2.6406184075006793,-6.359391803949252
1.0,4.85,747.0,8670.0,9135.0,6875.0,6767.0,1201.0,-36.4835338585644,-5.901461470635271,6.545520434538291,-1.2108229161357236,-3.128164221165372,-5.7006955050909625,-3.767357112193692,3.078396733549845,-1.0763919256895826,-0.8475082385290166
1.0,4.47,743.0,12356.0,17641.0,11353.0,6175.0,739.0,-40.30187004780999,25.545649600680196,-18.382252881985455,10.924935663776138,9.655967693402973,-6.142621091753684,7.377479119104296,-9.021065610092128,9.000562369262418,-5.084194869195685
0.0,2.84,748.0,7290.0,9598.0,11095.0,14401.0,1010.0,3.90431077746936,-24.1086510900209,-4.423949123599619,-9.382073754269568,-8.572899078758361,-19.005030313520674,7.677434009171868,3.5722987231389634,-17.201142032130644,-10.374635261287569
0.0,1.47,749.0,18350.0,17669.0,12653.0,10857.0,2362.0,63.18284124130954,-31.85954498969345,18.207075056156764,7.157816021155183,21.024211106183497,14.460342996088396,26.339789053838494,9.835881647371089,-6.984936683469425,3.441955431192233
0.0,1.99,745.0,2138.0,13093.0,9446.0,8518.0,1537.0,47.79542291754073,24.743944451206783,-12.50001613819368,32.0208434805692,-15.851774371830249,10.354248914324963,14.790469962156365,-13.799599868983535,-2.277792176439633,19.903988573489173
1.0,7.98,741.0,1952.0,4916.0,3738.0,1328.0,1022.0,-58.10101628335345,3.5207769788001357,2.310841019219072,7.4960382164368085,-0.027895637234497922,-2.39173908635378,0.15054667463521934,-1.629523258262435,-1.0247761005371985,-0.7973685942370325
0.0,1.44,746.0,12350.0,8208.0,5307.0,11212.0,1240.0,59.98069359355162,5.6213897239111,29.60336439335939,12.736656213211088,5.120542923358225,8.159274551225586,-2.0091849789775145,5.579782450302052,2.8428501196614997,-8.873261310569088
1.0,3.16,747.0,395.0,5006.0,4809.0,3703.0,1254.0,-43.536253990996826,-6.750946659981441,5.93019307300367,2.328999304357316,-2.9846467129956986,4.8495889788140705,-0.8460119473781366,-1.4995414205811468,-2.909707395782922,-0.8822898789361868
0.0,2.44,748.0,5245.0,13324.0,7472.0,17238.0,2296.0,39.278510177444886,-29.41044334669142,-13.829840633933728,-31.79164453310763,9.642371518774658,29.64449649849028,36.50744837191675,-4.071698119643891,10.494515638152228,-0.35801672444656185
0.0,1.16,750.0,2975.0,10186.0,14227.0,13898.0,2118.0,39.051780165887365,-40.07314514221252,-18.34427943268259,-35.38477699460702,33.009671886569734,11.490396445734902,2.0961295251267758,-0.4022315696729879,9.092473934049764,24.62467572740481
1.0,3.76,741.0,2786.0,3082.0,1836.0,1125.0,1017.0,-53.20147685840931,-3.858595531361379,8.292250237600593,3.954347571967539,2.3320101658921066,1.7571799901214118,-1.8102357277080228,0.8453946822154802,0.048485175403361655,-1.0811098494783404
1.0,3.53,748.0,7377.0,5340.0,3358.0,4790.0,1132.0,-41.19055900795267,-12.310422362862575,5.799920466070217,4.9581175358265925,-5.695410810068078,-2.353077852442715,-0.09335077770633372,-2.3588299806645123,-3.9433244152377114,1.5236420099841748
0.0,3.64,751.0,2279.0,15526.0,14371.0,17932.0,2446.0,29.31619194312103,-53.939448072235436,-42.23488486806793,-25.206140971828635,6.633024997383263,19.798845813053905,21.570170137672726,13.944177526782218,-1.8332146339178017,-10.129453563880315
1.0,4.1,744.0,16613.0,15345.0,9803.0,8654.0,572.0,11.297228730812943,60.72413945675954,-7.370433750088087,10.875939936052879,3.7290167538964596,16.487312195721188,-9.138361994436417,1.2653578967059196,-0.7686833295416223,3.3178557170486793
1.0,2.33,744.0,8430.0,18025.0,11261.0,12441.0,3376.0,-18.720266458173846,19.08080413827064,-7.525009140805994,0.7668279954119106,-9.141293655972204,-1.6285488509967294,3.6301556696205615,-1.3532423496367465,11.959521243526783,3.321091700745507
0.0,2.8,744.0,5820.0,7013.0,9303.0,18022.0,902.0,24.83558630438695,-13.486145990764474,-31.05187359608835,-19.73965400302259,22.332301949964066,-1.413439287326796,13.548667338454084,13.099986642832459,-1.7829655980509562,-17.03880217669186
1.0,9.53,745.0,3987.0,9217.0,8735.0,5749.0,1180.0,-43.40317947616277,0.8983153625397391,-0.9833180204010816,-1.4682840396069223,-1.990033938348107,0.20237706915685225,-1.6630729811296225,3.59404215654705,2.1438396422754105,5.288824674571762
0.0,1.69,748.0,9348.0,10425.0,16683.0,11754.0,1534.0,56.657218805869825,-16.512995287140086,19.686435395503395,-8.652467441231327,2.2130197998364407,8.069973891146988,41.69841214094711,1.5185437304793261,-0.5896820021743023,4.523216048544096
0.0,2.75,749.0,9913.0,9316.0,7130.0,9978.0,1134.0,26.041523280487098,-42.41070696239132,-10.516131020556244,2.913869205150627,1.3561646392220452,-19.010548494499076,-34.36028219324714,-1.9024186883429732,5.120421156593547,-14.94695183473709
0.0,3.74,745.0,11800.0,15558.0,14218.0,11423.0,819.0,10.699235446177674,32.47938964676471,-1.4564815071514512,5.192563352286412,9.899376993491195,-16.737752921006724,2.167598850704,-0.29132084175730116,-3.3105179438770294,-6.2682925481261185
1.0,5.99,747.0,495.0,780.0,606.0,31.0,654.0,-52.70480887804322,-4.257820801478779,7.2067564871603755,2.5754224188078583,-4.2691859066258715,1.2404331985308017,-0.14303766595670983,-1.101968126417932,-0.6145067368381618,0.5557888841376816
0.0,4.01,749.0,5537.0,18296.0,19583.0,10872.0,1366.0,29.861590863720252,-9.363660308926415,31.959755576365005,-3.365232622596975,10.850943410503621,-21.88067276757949,8.382912209323392,14.150782315209648,-2.3240352098897024,-6.4624000040744916
1.0,3.29,739.0,1495.0,1787.0,1354.0,2999.0,1128.0,-50.865325655211976,5.377793777614602,1.3459290234165835,3.0489864234936035,-0.5387649239981681,-2.368222147854713,1.3429424959602323,-2.5692389282510506,0.7177835876915208,-2.2099157697514156
0.0,6.17,749.0,7490.0,17815.0,15489.0,9815.0,842.0,-18.497156099200105,-8.093603910524974,13.96884286806208,-6.177300548539876,5.512307121396792,-6.4197727993352,3.1185833864132335,0.20049053426127636,-10.054501862043463,-7.348659284278366
1.0,4.53,742.0,934.0,4804.0,5016.0,2132.0,1313.0,-50.58755381265578,-3.492640050720301,2.309069390496936,0.928772535437173,-2.9027564604192473,0.10112307983804283,-1.531695489280127,-1.8542384238217382,-2.181179852159497,0.45091546079719735
0.0,1.2,749.0,18447.0,16747.0,10858.0,10877.0,1630.0,61.828369218514794,-35.15129462150355,23.526838276916628,20.435849058137347,16.578593480893257,-7.7553856183931895,-4.777002338246954,19.907912029883757,19.295808938315677,0.5611052717771546
1.0,10.91,745.0,2454.0,280.0,1022.0,692.0,949.0,-51.87939815306017,-3.4070799665939586,5.264913600281492,-2.012854882741687,-4.130383421912879,-0.4395459624936466,0.06438522877586583,0.35788984567627513,0.17231846036680273,-0.47713405088789584
0.0,3.17,743.0,12036.0,4167.0,2622.0,18258.0,830.0,11.507034392258321,6.003974938216439,-9.41674708193623,-1.6283781714583199,2.9536190511837006,4.871527462505158,12.073707670935182,-1.3766349352488936,5.327846263468828,8.578236719259838
0.0,2.77,744.0,6102.0,1918.0,1548.0,18707.0,899.0,-0.1289843238538513,-7.713467344531362,-3.596833249768949,-19.470170607665626,-1.292583485842624,7.9736352996939415,17.143386268059093,6.244737388718691,5.57258889587117,-3.246657972193734
1.0,3.94,745.0,12068.0,18898.0,16093.0,12974.0,1066.0,-25.970638031038504,18.81009600717733,-0.12452571446247396,0.12157416247995435,0.9015991547757092,1.33793883581151,-8.373178559845828,5.91560761914707,0.5207049491095488,5.848538105778403
0.0,7.08,749.0,7954.0,8561.0,4626.0,18461.0,1779.0,-5.950268298954751,-30.36783244331022,-22.976484805193927,-31.15468753433753,14.648817910727216,2.8240703616941185,1.8562404765112248,3.687108901916259,-0.3860769074276546,-0.6144032500730721
1.0,8.98,742.0,3635.0,423.0,1160.0,4430.0,1033.0,-46.814763656543796,-4.492159929351163,-1.1527638710636765,-4.486114805592902,0.8821537632323828,-0.33432956222930554,-0.14162316428684343,-0.9675803441315463,-0.6338259147449966,-1.1206163934873363
0.0,0.75,751.0,19482.0,20151.0,11013.0,13224.0,3680.0,46.860191066835306,-65.94543596776067,-40.226115259001595,6.257060189230484,-25.246210824288276,-11.425560636787825,7.749102927371224,17.52424551869286,6.619430680757768,-14.08269314673414
1.0,7.76,749.0,6034.0,5254.0,6320.0,1673.0,4399.0,-45.80029649151483,-4.843446566293296,8.069302528937458,1.2859381575577193,0.7295187815759551,1.3025758822380575,-0.9064323350097199,-2.2158961269058723,-0.41851353401724006,-1.4007911708599414
1.0,1.07,752.0,156.0,12727.0,17920.0,9338.0,803.0,12.682228824965947,-42.539556868273934,-18.717282566119486,1.394253832550859,-8.151860010755506,-5.575331072053161,0.5484146643393145,14.604263176461956,15.887864989260402,4.479742775923017
1.0,0.84,743.0,17150.0,17417.0,14149.0,9723.0,1443.0,-7.795877508114906,86.89900244074379,-41.38837542546999,15.841196462009375,8.258889739234462,-11.504254203399606,4.588275293586352,-14.974455229408997,11.04135865733711,-23.960051364386374
0.0,1.13,750.0,2478.0,10539.0,12459.0,10193.0,1731.0,48.45010769066398,-48.46284386182884,-18.784091082548393,-4.381253658706662,6.8989009544654385,6.556852145627351,-16.11060871361919,7.8814703656864715,30.07361422576066,5.44289245461087
